"_id",author,comment,content,like,title
5b2e532552055a34b45cea4e,知己天涯会在简书,1,知己天涯院校分享会之北京师范大学篇 文—知己天涯会员 北师大中文大一侯梦媛 大家好，我是侯梦媛，北师大文学院中文系的一名大一学生，感谢Samue...,30,中文系女孩，为你讲述中国第一师范院校
5b2e532552055a34b45cea4f,在水一方_594d,7,这是一个热闹的农村的集市。 三月里的的天气乍暖还寒，风儿似有似无，显得无精打采的。若使蜷缩在家里，会觉得还是冷一些，但在这人来人往的集市里，总是...,23,嘿！卖香蕉的
5b2e532552055a34b45cea50,敬言安然,50,文/敬言安然 《搏击教练》 转眼到了90年代末，时间带走了很多，也沉淀了很多，不知不觉中，当年那群青涩的毛头小子如今已蜕变成干练成熟的男人。 芳...,23,【都市.黑道】大浪淘沙（85）
5b2e532552055a34b45cea51,黄梅枝,10,文/黄梅枝 张承宇等人正在讨论胡大庄村委的事情，孙大柱他们找到饭庄，小刘看人到齐拉门出去，服务员马上端来各种美味佳肴。 张承宇对胡大庄村委班子这...,14,【乡土】裸岸（47）
5b2e532552055a34b45cea52,无戒,176,在没有写作之前，我一直在工作，生活很忙碌，几乎没有思考的时间。 那时候似乎也不知道要停下来去反思。 开始写作之后，我接触了一个新的词语叫终身学习...,665,渡人不如度己
5b2e532652055a34b45cea53,瑾檀yuying,35,露冷催清夜，闻笛半梦惊。 浮生何了了，幻世亦营营。 久作花中客，长怀月下卿。 相思谁遗我？独坐到天明。 （新韵 十一庚）,60,五律  闻笛
5b2e532652055a34b45cea54,竹桦,2,我有一只白鞋子丢失在沙漠尽头处的码头从未见过的沙漠从未见过的码头戈壁滩的尽头一无所有除了大地上爬行的沙砾沙砾是灰色的一个女人赤身裸体、通红走来与...,21,白鞋子
5b2e532652055a34b45cea55,小狐三问,12,每次填个表格，写过简历，在职业这栏里，我总是纠结，不知道到底该怎样填写，才适合。 几十年了，对自己职业界定，我一直都是稀里糊涂的。 职业，是我最...,14,我非人间客（随笔）
5b2e532652055a34b45cea56,木子欣然7a93,88,伯母仙逝去， 爱崽心沉痛， 您慈容笑貌， 总在脑海晃， 您厚德载福， 美德永传子孙后代！ 木子欣然停笔三天，沉痛哀悼九十六旬伯母大人！,83,慈祥的伯母
5b2e532652055a34b45cea57,欣然_bd23,11,年终总结会上，在某镇中心小学会议室里正在召开全体教师会议。老校长的大嗓门在会议室里响回荡： “……老师们，学校开学制定的目标是一至三年级学生人均...,30,老校长其人轶事
5b2e532652055a34b45cea58,信安崔岩,61,外面的那株桃树   见风叩不开门就把一千张笑脸探进了墙内  急煞煞朝里头嚷嚷：春来了！ 我却仍不敢去看桃花生怕那突如其来的一树树绚烂晃了眼  扰...,107,诗：怕见桃花
5b2e532652055a34b45cea59,张女子,48,01. 马上就要30岁了，可我还是喜欢看童话故事，最喜欢的就是《白雪公主》——恶毒的后母被打败了，白马王子救了公主，从此过着幸福的生活……心情低...,59,"你说,我是第三者吗"
5b2e532652055a34b45cea5a,设计智造,0,,2,时尚、养眼的封面设计！
5b2e532652055a34b45cea5b,11山山,37,2018年3月16日，星期五，天气阴 《小姨多鹤》中朱小环受到的压迫不亚于二孩、多鹤，但她身上那种旧时代落后、愚昧的女性特征剥落了很多。 她没有...,47,《小姨多鹤》|朱小环，一个至情至性的女子
5b2e532652055a34b45cea5c,北澤,3,文/北澤 身体麻痹于 世界的阴影里 灵魂的出离 也许是上帝的善举 穿梭至宇宙的边际 你将万物尽收眼底 看佛祖下棋 造物主唱戏 地球也许 是上帝手...,23,致霍金‖宇宙边际的你
5b2e532752055a34b45cea5d,丹丘生_9115,8,译文：宫漏不闻白昼清，帘垂深处问苍生。五敦式序将礼，三接勤劳为论兵。宸翰亲题砾墨湿，天溶霁昭玉珠吗。书生纳牖真无补，安得匈荛会圣明。 洛人王铎。,29,临作示范之宫漏不闻白昼清
5b2e532752055a34b45cea5e,琢玉书生,0,采撷一片枫叶 书写诗歌几行 把这一季的思念 捎给远方 炙热的情诗 洞穿了季节 温暖着姑娘 赤裸裸的爱恋里 剥去了伪装 热泪流过的地方 那样的滚烫...,5,枫叶传情
5b2e532752055a34b45cea5f,琢玉书生,16,嫦娥泪湿了一地的月光 玉兔醉饮了几世的琼浆 这个月圆的中秋 有谁能读懂 孤独的吴刚 那把不锈的板斧上 挥舞了谁的思想 为什么没有吸引 那双目光 ...,13,从简，从诗‖中秋寄怀
5b2e532752055a34b45cea60,琢玉书生,8,时光带走了思念 时间里又让人有了 无尽的期盼 秋实落寞的季节 思绪却如同疯长的枝蔓 无休止的漫延 心则随着南飞的孤雁 在苍宇间 悲鸣哀叹 不是为...,12,爱的代言
5b2e532752055a34b45cea61,琢玉书生,23,以前你我赤裸相见 现在却相对无言 已经找不到最初 甜蜜的感觉 青春容颜 都交给了岁月流年 日子改变着你我 无法抹去的 是曾经的爱恋 留在记忆的依...,30,残缺的美丽
5b2e532752055a34b45cea62,诗者如斯夫,2,诉衷情-毕业卅十五年 莘莘学子会泉城， 怀揣家国兴。 学专业学本领， 三点一线行。 课上听，自习学， 学业成。 同窗真情，十年传承， 卅五年整。,8,诉衷情-毕业卅十五年
5b2e532752055a34b45cea63,琢玉书生,7,从一个黄昏 走向一个黎明 霓虹眨动着眼睛 记录了黑暗 整个过程 而星星 则摄录了 人间的大事小情 《诗》专题“从简，从诗”征文活动链接,20,夜
5b2e532752055a34b45cea64,琢玉书生,9,车头是家的方向 车尾有我 牵挂的姑娘 我被列车肆意的牵扯 思念的情绪 始终弥漫着车厢 打断思绪的 永远是那北调南腔 滑稽的方言 暂时剥离了情感 ...,15,牵扯的思念
5b2e532752055a34b45cea65,琢玉书生,2,等待 其实也是一种享受 经历的过程会把滋味尝透 在百无聊赖的时候 会不知不觉的滋生出 很多的情由 半是爱恨 半是情仇 最后等到了最后 人生充满了...,7,等待
5b2e532752055a34b45cea66,琢玉书生,0,你的美丽 碎了一地 我的帅气 淹没在了日子里 每天都在努力 拼命的奔走在 寻找幸福的路上 过犹不及 每天都不厌其烦的演奏着 永不停歇的锅碗瓢盆交...,8,日子
5b2e532852055a34b45cea67,萃丰,6,-1- 宋.周邦彦《瑞鹤仙·悄郊原带郭》 悄郊原带郭，行路永，客去车尘漠漠。斜阳映山落，敛馀红、犹恋孤城阑角。凌波步弱，过短亭、何用素约。有流莺...,22,《一期一图》第48期：任流光过却，犹喜洞天自乐
5b2e532852055a34b45cea68,琢玉书生,2,我是春天里的一棵树 在等待着你入土萌芽 共同经历风雨 和你一起长大 等待的过程 虽然有些落寞 但生命却从没有停止长大 只是在没有你的日子 缺少了...,9,我陪你长大
5b2e532852055a34b45cea69,琢玉书生,2,思念是没有方向的风 肆意摇曳着风筝 撕扯着心底的梦 相思如凌乱的舞者 舞步虽然轻盈 却没有了那份灵性 心里的情怀 始终蠢蠢欲动 渴望着心灵的一次...,10,让爱重生
5b2e532852055a34b45cea6a,琢玉书生,0,时光在指缝间流淌 心境在眼神中遐想 随着日升日落 无知的人在黑白人生里游荡 无来由的情绪肆意的潇洒 那份愁绪 委屈    彷徨 远山失去了往昔的...,9,死亡就是天堂
5b2e532852055a34b45cea6b,琢玉书生,0,只为一念 便立于天地间 痴痴地寻觅 那前世的牵绊 红尘滚滚 过眼云烟 随风而散 那飘不尽的 是曾经千百年 回眸的缘 人生有长有短 情感苦乐参半 ...,11,回眸的缘
5b2e532852055a34b45cea6c,琢玉书生,10,你的目光点亮了我的心房 我的爱便开始疯狂 嘴唇上温柔的凌乱 使人兴奋又让人迷茫 那丝诱惑的秀发 轻轻地划过了脸庞 犹如一帘幕布 流进了眼眶 扎根...,17,爱的天堂
5b2e532852055a34b45cea6d,丹丘生_9115,10,,23,塗鴉
5b2e532852055a34b45cea6e,别山举水,137,在简书上写作也有一段时间了，除了收获一些喜欢和赞赏外，也认识了一些朋友，给了我很多鼓励与关爱。我非常感谢简书，也更感谢那些朋友。 其中有两个女孩...,125,两年前，我的两位简书“病”友
5b2e532852055a34b45cea6f,连慧君,3,旺旺 依然记得买你时的情景 你胖乎乎的身子 萌萌的眼神 俘获了我的心灵 从此 你闯进了我的生活 阳光的午后 你蜷缩在我的臂弯 享受着我的爱抚 为...,14,旺旺是我忠诚的伙伴
5b2e532852055a34b45cea70,大鸟8wo,9,心情很down，拿出压箱底的图来压压惊。 欢迎转发链接给朋友，像素无损。 设置壁纸时，可以手动调整一下图片，以匹配自己的屏幕大小哦～ 谢绝他用，...,16,大鸟范 | 原创手机壁纸20180316
5b2e532952055a34b45cea71,舍得涂鸦,10,话说上次在我写的《炒河粉》的文章中，描写了我兜里只有二百块钱，去佛山，在武汉到广州的火车上，偶遇一位给我买盒饭的姑娘的故事。真实的事情是我去了惠...,20,白切鸡
5b2e532952055a34b45cea72,caoxia,16,望仙桥下看垂柳， 空中垂下绿丝绦。 几欲乘舟飞仙去， 醉卧红尘眼迷离。,19,望仙桥下有感
5b2e532952055a34b45cea73,冷榆,2,不想再回忆过去 到了眼前的三月 世界一夜间掀起一场花雨 姹紫嫣红的艳丽 在最美的时刻飘零成泥 一座座凝固的山峦 一条条流动的春水 铭刻这一瞬和那...,23,三月~花雨
5b2e532952055a34b45cea74,华杉2009,1,十五年（前232年） 1、 秦国大举兴师伐赵，兵分两路，一路抵达邺城，一路抵达太原，攻取狼孟、番吾；直到遇到李牧部队，才班师而还。 胡三省注： ...,6,华杉版资治通鉴【45】荆轲刺秦，报私仇，泄私愤而已
5b2e532952055a34b45cea75,脸谱大叔,9,,,坠灭 30 疯癫
5b2e532952055a34b45cea76,大老鲍,12,湛蓝天， 秋韵到。 碧水潺潺， 野钓惊飞鸟。 似黛群山云淡绕。 桂绽幽香， 阡陌轻烟袅。 看斜阳， 神黯懊。 郁郁乡愁， 小路连衰草。 远眺枫林...,35,【原创】苏幕遮/秋韵
5b2e532952055a34b45cea77,舍得涂鸦,7,我手心里 捂着一片雪花 一片冰清玉洁的雪花 我欲把她打开 仔细详端 可你 却早已看不见 化着热泪 融入了 我的心田 小样儿 不要说你是雪花 即使...,23,有的是温度
5b2e532952055a34b45cea78,舍得涂鸦,10,我走亲戚家，路过滑石水库。 滑石水库，座落在山沟沟里。站在大坝上，只见后面的群山，连绵不断，一山高过一山，很有层次感。水库大坝的两边，一边，不太...,32,倒打一耙
5b2e532952055a34b45cea79,益德居士,2,【中吕】山坡羊·武强怀古     隧城无觅（1），长堤残迹（2）。滹沱屡毁多灾地。晋魏齐，宋辽疲，争来夺往难逃避。丰歉佞贤薄似纸。官，一部史。民...,13,【中吕】山坡羊·武强怀古
5b2e532952055a34b45cea7a,旅居美国的橙子,12,最近在读《诸神的踪迹》，读到第十四章《吕尚》，想写点什么。 1 吕尚就是中国人人尽皆知的姜太公，姜子牙。在我的先备知识（prior knowle...,13,励志的姜太公|诸神的踪迹
5b2e532a52055a34b45cea7b,格列柯南,8,据说是改编自打败了《三体》获得了2014年科幻小说星云奖的《遗落的南境》第一部，但导演改编力度之大，让原著党纷纷吐槽，然而依旧掩饰不住《湮灭》的...,20,《湮灭》：一部西方科幻版的《山海经》
5b2e532a52055a34b45cea7c,散漫,47,2018-03-15  星期四   晴 大风 （1） 今天是个周末，一个星期，累得像狗，难得睡个大懒觉。 可是这一大早，从天刚蒙蒙亮，孩子的哭声...,50,身边的故事‖相亲
5b2e532a52055a34b45cea7d,江苏阿康,9,为什么会甜蜜？ 为什么会心碎？ 只为了，只为了， 心中的一朵红玫瑰。 精心地呵护， 悉心地栽培， 只为了她一句承诺， 只为了她多情的泪。 花开花...,17,红玫瑰
5b2e532a52055a34b45cea7e,蒋坤元,59,他这个人品德不好，我提醒过你(09) 桃父看见女儿与女婿脸上都是笑眯眯的，这比他设想的好，因为这几天他一直在为女儿女婿担忧，生怕他俩吵架，现在看...,61,［乡土］蛇农这些人(09)
5b2e532a52055a34b45cea7f,太湖浪子,156,2018年3月16日     星期五    小雨 她熟悉我身体的每个组成部分，譬如屁股上的胎记、脚底心或乳头上的黑痣，包括最最隐私的犄角旮旯。至...,111,【这人实际上是……】战风车的唐吉可德
5b2e532a52055a34b45cea80,七月风,8,上次在图书馆借了几本书，觉得还不错，这《2014年中国随笔精选》就是其中之一。这本书当中一些文章当属是优良的文学选本、熠熠生辉的精品。例祝勇的《...,13,书单‖读《2014年中国随笔精选》有感
5b2e532a52055a34b45cea81,衡水文化王新良,3,魔是念中恶，恶是心间魔 屠刀不饮血，世间无佛陀 佛是心中善，善是世间佛 三花聚妙法，万象显明德 日月值昼夜，阴阳绕中和 光明照三界，魑魅隐幽河 ...,12,古风•修心诀
5b2e532a52055a34b45cea82,玫瑰园编辑,4,玫瑰园荟萃2018第二十四期 本期主题作业：徘徊（体裁不限，题目可自拟） 本期作业主持人：双鱼座cy 徘徊，是脚的思量，是心的踌躇，是身体的律动...,5,玫瑰园荟萃2018第二十四期主题作业征文：徘徊（体裁不限，题目可自拟）
5b2e532a52055a34b45cea83,枫拾贰,35,文／枫拾贰 图／网络 “枫，睡了吗？” 微信上跳出一条信息，一个熟悉到陌生的人发来这样一条信息。 “睡了！”正在看文章的我火速回了两个字过去，我...,40,睡了吗
5b2e532a52055a34b45cea84,大老鲍,3,姑苏城外虎丘山， 山小景多不谬传。 拥翠剑池茶圣井，① 断梁古刹小吴轩。② 林泉之韵多名胜， 丘壑之奇冠江南。 赏景逢秋兴未尽， 恍闻钟近到新船...,14,七律 . 秋游姑苏虎丘﻿（新韵十四寒）
5b2e532b52055a34b45cea85,milter,24,昨天晚上，参加了一场面试，有道算法题当时没答出来，痛心疾首！刚刚起床给娃娃换尿布的空当，突然间就想清楚了实现的办法，当时没答出来就是卡在构建多叉...,65,记一道未能答出的算法面试题
5b2e532b52055a34b45cea86,农夫_bacf,32,七绝•文／农夫 江南小镇景奇珍， 绿瓦红墙几度春？ 古色楼阁赢日月， 小桥流水醉游人。,29,江南小镇醉游人
5b2e532b52055a34b45cea87,恨铁成钢,16,幽寂庭风，暗沉楼雾。离愁难解征鸿路。只教双泪带痕生，夜来频梦无重数。 独自凄凉，一人悲苦。恨长不计归期处。青灯月半照妆台，凭栏低泣潇湘露。 （正...,37,踏莎行
5b2e532b52055a34b45cea88,姚小红,9,当关喆唱起 海上生明月 天涯共此时 与故乡的云 一位工程师讲述了 2011年利比亚华侨撤退时的 亲身经历 当时利比亚局势动荡 那时候，一千多同事...,19,传承
5b2e532b52055a34b45cea89,安然淡雅,36,人生 只有两句话 柴米油盐酱醋茶 琴棋书画诗酒花,31,惬意人生
5b2e532b52055a34b45cea8a,布拉格向北,0,TED 演讲者贝尔派丝花了两年时间研究人们都是如何实现梦想的。 说起梦想，可不是简单的把手头的事情尽量做好那么简单，实现梦想，其实说的是一个人在...,7,是什么让你偏离了梦想的轨道？
5b2e532b52055a34b45cea8b,夜语可书,30,1 雪公子，雪狼将军，不会吧，也许草原人重名多的是……小娜就像一个溺水之人，拼命打捞可能浮现的稻草，可是内心深处早有一个烙印，板上加钉，虽然自己...,41,三世断桥之青丘镜殇 第二十二章 连环计
5b2e532b52055a34b45cea8c,导筒directube,0,第21届上海国际电影节于14日发布官方海报。 官方网站的新闻中这样描述本年度的海报设计： 今年的海报依然采用影迷熟悉的“金爵”图案为主体，亮眼的...,1,上海国际电影节 历年官方海报一览
5b2e532b52055a34b45cea8d,情爱千秋,5,(看图作诗)。 秋风瑟瑟云低沉，凉风撩起无尽愁。 伫立江边凝遥望，白鹭飞过无佳音。 山水相映轻舟过，一片乡愁千缕思。 *2018年1月6日，情爱千秋。,15,三行诗Ⅱ思君
5b2e532b52055a34b45cea8e,小径晨辉_859d,10,上海是璀璨的!上海的昨日是一部耀眼夺目的书!上海的石库门与女性，是这部“书”中瑰丽壮观的一页。……   上海，又称申城，简称~沪。栖身于...,20,上海的石库门·女性
5b2e532c52055a34b45cea8f,殇叶为谁落,5,有的人疯狂追求了你三年 有的人默默对你好了两年 但你无论多么感动多么开心 就是没在一起 可是莫名有一个人 只相识一个月见了两次面 讲了一句话 就...,6,一派纯真    撞上南墙
5b2e532c52055a34b45cea90,屈冰,28,无题 无思无赏，春天，一朵桃花在山边开放，开出它的优雅穿着它，就像穿一片红云山前的油菜已开放山前的桃花已怒放我去看，就像看一匹红马你和你的红马，...,67,无题
5b2e532c52055a34b45cea91,简JN,27,1你的身影定格在冬天我的心已裂成碎片只能无助地在风中凌乱2寂寞的夜晚漆黑一片孤独顺着夜色在不断蔓延悄无声息地又攀援到了春天3窗前的玉兰花绽放得如...,55,三行情诗（2018-33）
5b2e532c52055a34b45cea92,闫殿才,10,登峰者 文/闫殿才 枕着珠峰 不见了这些年来去的路 那些目标明确的开拓者，睡在山雪之间 云来有形，风去无声 阳光之下，山雪之上。 时针定格! 他...,50,登峰者
5b2e532c52055a34b45cea93,马到成功程雨烟,444,好闷啊，一个人在一个孤独的世界；好恨啊，一个人在一个无情的世界，没有一个心心相印的人，盼来的只有失望，沉醉在一个童话的世界里，忘记烦恼和忧愁。 ...,165,搞笑可书青丘帖（第七篇）
5b2e532c52055a34b45cea94,太秭帝,159,九阳神功，是《九阳真经》中多种学术理论体系中的武学体系。练成「九阳神功」后，内力自生能力与万物融成一体，能力激增速度奇快，无穷无尽，普通拳脚也能...,100,练此九阳神功，粉丝嗖嗖嗖飙涨！！！
5b2e532c52055a34b45cea95,壁炉前的猫咪,36,1 《少有人走的路》是一本通俗而又伟大的心理学著作。它让我们更加清楚：人生是一场艰辛之旅，心智成熟的旅程相当漫长。它告诉我们：怎样找到真正的自我...,58,心灵成长，心智成熟一一《少有人走的路》
5b2e532c52055a34b45cea96,臻寒,4,暖风在耳边轻抚 一缕清晰的气息净化了心灵 一个人又在这瘦弱的柳树下 仰面望着这纤细的嫩条 内心深处一股舒适油然而生 静坐在这树下的青石凳上 叶子...,19,恋春
5b2e532c52055a34b45cea97,傅瑞德_台北,0,前两天经过一家还算高级的寿司店，人均几百块钱，坐在柜台前面看师傅捏寿司的那种。走着走着绕到店侧，发现有个师傅蹲在后门旁边抽烟。 我虽然没有瘾，但...,2,专业自觉
5b2e532c52055a34b45cea98,平凡真实,3,又是一场雨 淅淅沥沥 沐浴了大地万物 洗涤了心之尘埃 大旱时 你拯救万物苍生 是有功之臣 雨涝时 你让人类饱受痛苦 却是自然灾害 和风细雨时 你...,14,随想：雨
5b2e532d52055a34b45cea99,洗莼,42,忆秦娥·谁闻心素 斜阳处，花黄万里同春舞。同春舞，谁念婉丽，谁闻心素。 不随世俗竞花谱。芬芳满载天涯路。天涯路。玲珑心籽，莫言轻负。 （注：词林...,45,忆秦娥·谁闻心素
5b2e532d52055a34b45cea9a,管锥一见,0,“文明”二字是我们人类永恒的认识话题和追求，人类如果没有正当的文明将会失去发展的生机，一个国家民族如果没有传统文明的延续与现世文明的积极演化良性...,15,关于“文明”的一点认识（一）
5b2e532d52055a34b45cea9b,珠江潮平,38,如霞漫卷染长空，似火铺燃万千丛。 唱过三更天盼亮，登高犹爱映山红。 （新韵 网图）,54,七绝•漫山杜鹃红
5b2e532d52055a34b45cea9c,修炼心灵,12,我们有的时候难免会生气，有生闷气，伤心，不被人理解的时候，我们都会生气。 生气，小则内伤，大则外伤，我们怎么样才能把情绪，正确地表达出来？ 我举...,49,不成魔不成活|怎样正确表达情绪
5b2e532d52055a34b45cea9d,修炼心灵,35,世界上有才华的人很多，有才华的穷人也不少。 关键词:目标，迷茫，建议 很多人不知道自己的目标是什么，想要干什么？目标和动力来自哪里？ 其实一个人...,106,世界上到处都是有才华的穷人
5b2e532d52055a34b45cea9e,索莱耶,5,说起阿维尼翁，我最遗憾的可能是不曾在那度过一个夜晚。我本可以在教皇宫前的小餐馆吃点南部的蜗牛、生蚝，配上朗格多克地区的粉色葡萄酒，最后再来一个开...,11,【漫步法兰西】遇见普罗旺斯，在阿维尼翁飞舞
5b2e532d52055a34b45cea9f,静夜风,13,祝愿：各位简友元旦快乐，新年新气象。,34,2018元旦快乐
5b2e532d52055a34b45ceaa0,萌果手绘生活,0,有位读者说，他属虎，希望我可以画一副老虎，他想回去裱起来。于是，在这样的缘分下，我购入了A3纸，开始了更大幅的画。老虎总给人凶猛的感觉，但生肖是...,9,彩铅步骤（93）l 一只安静的老虎
5b2e532d52055a34b45ceaa1,中医二羊,0,开启读经典模式，都说黄帝内经是中医的葵花宝典，想要学中医或者学好中医必须得读黄帝内经。 许多人都觉得黄帝内经太高深，又是文言文，读不懂。其实在二...,4,说白黄帝内经12：南方红色苦味，三七活血补血的密码
5b2e532d52055a34b45ceaa2,叶往,49,刚翻朋友圈，好朋友发了一个视频。她的额头和男友轻轻靠在一起，然后男友抱着身着婚纱的她在樱花树下轻轻起舞。 她，要结婚了。 从毕业到现在不过大半年...,85,爱情不易，愿你们余生同舟共济
5b2e532e52055a34b45ceaa3,金麟圣兽,26,那年清明过后春雨纷纷。 连阴的雨挥之不去，未曾中断犹如净化仪式。那夜十字路口焚烧纸钱的男男女女，那悲苦又萧瑟的表情也随着雨水被净化掉了，世间的轮...,28,那年的风声雨声
5b2e532e52055a34b45ceaa4,序小号,3,当风吹来的时候 晨曦撑起了整个天空 阳光遮住你的脸庞 想把你留在这个美丽的地方 当风吹来的时候 你便成了一首诗 思念散成了颗粒 不停地便向四周弥...,11,当风吹来的时候，你是一首诗
5b2e532e52055a34b45ceaa5,不俗小七,47,眼眸中桃花朵朵，一半飘散，一半包裹耳边夜半的风拂过，清明水，滴落心间往昔付诸东流，缘已尽，浅尝辄止蹉跎岁月中，数不尽的悲伤忧愁，怪无心 指尖淡淡...,69,[诗]《笑明月，桃花缘》
5b2e532e52055a34b45ceaa6,七彩蓝澜,8,偶尔抬起头，发现木棉花竟然已经熙熙攘攘挤满了枝头。那一串串的红，又勾起我过去的回忆。 在我家大门口旁边，就立着一棵巨大的木棉树。小时候，我们是要...,16,轰轰烈烈木棉情
5b2e532e52055a34b45ceaa7,石泓泓,1,2018.3.11 周六 晴 春天来了。天气一天天转暖。 公园一天比一天热闹。唱歌的，跳舞的，吹笛子的，打鼓的，弹琴的，聚集在不同的亭子、走廊和...,17,公园:乐者自乐
5b2e532e52055a34b45ceaa8,灏鲲,0,黄油是用牛奶加工出来的一种固态油脂，在西方各种食品里被使用的频率非常非常高，煎东西、做面包、蛋糕、饼干等等地方都能用到 最近在书里有看到很多好玩...,1,「食品科学」教你如何用淡奶油制作黄油
5b2e532e52055a34b45ceaa9,小木子林,5,如果这个世界只是一片黑暗，混沌未开，还会需要看这个世界吗？ 我想，之所以很多生物都有眼睛，去观看，去欣赏这世界的美好。不过是为了能欣赏这世界的美...,2,看
5b2e532e52055a34b45ceaaa,麦嘉琪,0,作为一个“护肤精”，我真是超喜欢兰蔻家的护肤品，很多产品，真的“管用”。尤其是价位高一些的产品，虽然“氪金”，效果却惊艳。上次安利的兰蔻小嫩膜效...,5,轻熟肌最爱的美白紧致面霜~新兰蔻塑颜霜（附按摩手法）
5b2e532e52055a34b45ceaab,中二的化学君,0,各位读者朋友们大家好，我是中二的化学君，华中科技大学同济医学院硕士毕业，主修社会医学与卫生事业管理专业，自由职业者，从事教育培训又热爱写作演讲的...,,致读者：36个元素故事，带你走进化学天地
5b2e532e52055a34b45ceaac,钟年人,2,开往北京的火车是我的家乡 追问什么是理想？ 来到了成都，待在小屋 走进了吉姆餐厅 走过了我们的时光 那是厦门的时光 沉在少年锦时，年年无法长大 ...,11,这是个拥挤的地方，而我却很平凡
5b2e532e52055a34b45ceaad,邓哲,6,数数最近这两年最火爆的词儿，“内容付费/知识变现”肯定名列前茅，2016年（或2017年）还被冠以“内容付费/知识变现元年”，风口之强劲，可见一...,17,为什么他不肯付咨询费？——从内容付费看律师收费的爱与痛
5b2e532e52055a34b45ceaae,风高秋月白,66,文｜风高秋月白 终究是把自己推向了这一步 冰刃一样的寒风刺向她的脸 一下又一下 亦深剜她的心 破碎又破碎 无数次想要逃离 却被无形的索生生撅回 ...,85,新生
5b2e532e52055a34b45ceaaf,TEEN桑,0,春节回家的时候，一如既往地，跑到海边拍了些照片。 那天并不很晴朗，甚至有些雾，空气也并不十分清澈，但并不妨碍我在海边坐了两个小时。 将近一年才回...,0,海，和一个发呆的我
5b2e532e52055a34b45ceab0,林北辰i,10,2018.3.15       周四          大风 05 两个人在大学里生活多姿多彩，陪伴彼此度过这个枯燥无味的大学生活，一起相知相爱...,10,我会想你，不会找你（下）
5b2e532e52055a34b45ceab1,怡一一,35,文/怡一一 01 今天下午，读大学以来，第一次那么强烈的感受到这个世界有时候真的好残酷。 都在说生命神圣尊贵，但为何人命有时候却是那么那么的单薄...,19,爱若有情，请求别让这位肺癌父亲生命无援
5b2e532e52055a34b45ceab2,璇豆的天空,2,亲爱的女儿： 晚上好！日更千字文现在也成了我每日计划中三件事情之一了，我突然意识到小闲老师让我们做计划的重要性了，特别是先做年计划，再做月计划，...,2,写给女儿的一封信（五十）橙子汁
5b2e532e52055a34b45ceab3,匪玉,31,在人类世界之外，还有一个魔法世界，大人常常以为是编出来的，但孩子却坚信不疑。 我问小小白：“你怎么从魔法世界过来了呢？” “唉呀。”小老鼠叹了口...,32,童话|小小白的冒险故事（2）
5b2e532e52055a34b45ceab4,花屋主人萧寒,36,浅塘生嫩藻，杂树满新芽。 素月怀思远，春风近我些。 归巢鸦雀静，映目斗星斜。 忘却营营意，牵妻共看花。,51,【五律】春夜无题
5b2e532e52055a34b45ceab5,古月J,17,一阵疾风不早不晚，打落手中信笺 漫天桃花翻飞在风中似笑非笑 未寄出的花说江南春醒 别时枯枝蕾蕾抱冬，再见天涯 又听见雷声隆隆雨匆匆 忽然之间，春...,47,诗◇花葬
5b2e532e52055a34b45ceab6,一千瓦蜡烛,3,天下已无三寸雪。 万里频寻，风过肤将裂。 岸白便思长雨设，叶垂更盼新池澈。 何日深穿钢贯铁。 清水潺潺，一润身无屑。 应许青春赊碧血，怎嫌白发酬...,9,词（160）蝶恋花-三月十四日  早春遇旱
5b2e533052055a34b45ceab7,霞绮江练聊历史,0,还原历史真相，让我们在历史的海洋里，汲取营养，开阔我们的视野，以便学以致用。 今天我要讲是一位英国近代史上的发明家，但是他的另一个身份，更加的耀...,5,他是英国的发明家，他还是近代工厂之父，他是谁呢？
5b2e533052055a34b45ceab8,南瓜枫糖小蛋糕,3,让·雷诺在1994年出演了《这个杀手不太冷》的里昂大叔，2014年，大叔已经开始演外公啦！ 如上图，让·雷诺饰演农村外公，身后是他心爱的橄榄树林...,10,杀手里昂在法国农村，浪漫又治愈啊~
5b2e533052055a34b45ceab9,酒言醉语,48,承认吧，你是奔着我的题目来的，不论你抱着什么心态。 其实我想取个更功利更直截了当的题目，像《看了这篇文章你在简书还写不出爆文，请自动离开吧》，对...,29,来吧，让我告诉你在简书写什么容易出爆文
5b2e533052055a34b45ceaba,慕容随风,1,海南作为中国南部边陲的重要岛屿，千百年来一直默默地为祖国守卫着南部的海疆，广大的中国南部领海全部依赖于海南岛这艘永不沉没的“航空母舰”。而作为中...,3,海南经济再出发，空港经济如何带动国际旅游岛腾飞？
5b2e533052055a34b45ceabb,李威Lvee,12,倒影无你 将草叶归还于四季。 三月主题绘,17,三月主题绘｜将草叶归还于四季
5b2e533052055a34b45ceabc,来是春初,2,看到小伙伴吐槽自己，1点睡4点就醒了，焦虑，担心自己的状态。平时不怎么聊天的社群里，大家开始讨论焦虑到底是什么，该不该有焦虑。最后的结论是，有欲...,7,该怎么面对焦虑
5b2e533052055a34b45ceabd,俞米,49,1. 我姐大我两岁，我升初一时她升初三，姐姐是我的从小到大的榜样，所以我立志成为像她一样有才华的语文科代表。 入学后，班主任为了选班委搞了一次摸...,43,我的写作情缘/我想当次语文科代表
